uniprot_accession,go_id,aspect,evidence_code
Q14643,GO:0035091,molecular_function,IEA
Q14643,GO:0042803,molecular_function,IEA
Q14643,GO:0070679,molecular_function,ISS
Q14643,GO:0070679,molecular_function,IBA
Q14643,GO:0070679,molecular_function,IEA
Q14643,GO:0098695,molecular_function,IEA
Q14643,GO:0000902,biological_process,IEA
Q14643,GO:0001666,biological_process,IEA
Q14643,GO:0001666,biological_process,IDA
Q14643,GO:0006811,biological_process,IEA
Q14643,GO:0006816,biological_process,IEA
Q14643,GO:0006816,biological_process,NAS
Q14643,GO:0007165,biological_process,NAS
Q14643,GO:0007200,biological_process,IEA
Q14643,GO:0007207,biological_process,IEA
Q14643,GO:0007338,biological_process,ISS
Q14643,GO:0007338,biological_process,IEA
Q14643,GO:0010506,biological_process,TAS
Q14643,GO:0019722,biological_process,IEA
Q14643,GO:0036444,biological_process,ISS
Q14643,GO:0042045,biological_process,IEA
Q14643,GO:0043065,biological_process,IEA
Q14643,GO:0050849,biological_process,IDA
Q14643,GO:0051209,biological_process,ISS
Q14643,GO:0051209,biological_process,IBA
Q14643,GO:0051209,biological_process,IEA
Q14643,GO:0051209,biological_process,IDA
Q14643,GO:0051289,biological_process,ISS
Q14643,GO:0051289,biological_process,ISS
Q14643,GO:0051289,biological_process,IEA
Q14643,GO:0051480,biological_process,ISS
Q14643,GO:0051480,biological_process,IEA
Q14643,GO:0055085,biological_process,IEA
Q14643,GO:0070059,biological_process,ISS
Q14643,GO:0070059,biological_process,IEA
Q14643,GO:0070588,biological_process,IEA
Q14643,GO:0099566,biological_process,IEA
Q14643,GO:1903514,biological_process,IDA
Q14643,GO:0005789,cellular_component,IBA
Q14643,GO:0005886,cellular_component,IBA
Q14643,GO:0016529,cellular_component,IBA
Q14643,GO:0030667,cellular_component,IBA
Q14643,GO:0045202,cellular_component,IEA
Q14643,GO:0098685,cellular_component,IEA
Q14643,GO:0005635,cellular_component,IEA
Q14643,GO:0005637,cellular_component,IEA
Q14643,GO:0005730,cellular_component,IEA
Q14643,GO:0005737,cellular_component,IEA
Q14643,GO:0005783,cellular_component,ISS
Q14643,GO:0005783,cellular_component,IEA
Q14643,GO:0005783,cellular_component,IDA
Q14643,GO:0005783,cellular_component,NAS
Q14643,GO:0005789,cellular_component,IEA
Q14643,GO:0005789,cellular_component,IDA
Q14643,GO:0005789,cellular_component,IDA
Q14643,GO:0005789,cellular_component,TAS
Q14643,GO:0005789,cellular_component,TAS
Q14643,GO:0005789,cellular_component,TAS
Q14643,GO:0014069,cellular_component,IEA
Q14643,GO:0016020,cellular_component,IEA
Q14643,GO:0016020,cellular_component,HDA
Q14643,GO:0016529,cellular_component,IEA
Q14643,GO:0030658,cellular_component,IEA
Q14643,GO:0031088,cellular_component,IDA
Q14643,GO:0031094,cellular_component,IDA
Q14643,GO:0031095,cellular_component,IEA
Q14643,GO:0031095,cellular_component,TAS
Q14643,GO:0031095,cellular_component,TAS
Q14643,GO:0031095,cellular_component,TAS
Q14643,GO:0048471,cellular_component,IEA
Q14643,GO:0005955,cellular_component,IEA
Q14643,GO:0032991,cellular_component,IEA
Q14643,GO:0036398,cellular_component,IDA
Q9NRZ9,GO:0003682,molecular_function,IBA
Q9NRZ9,GO:0003682,molecular_function,IEA
Q9NRZ9,GO:0005515,molecular_function,IPI
Q9NRZ9,GO:0005524,molecular_function,IEA
Q9NRZ9,GO:0016887,molecular_function,IEA
Q9NRZ9,GO:0140463,molecular_function,IDA
Q9NRZ9,GO:0140658,molecular_function,ISS
Q9NRZ9,GO:0140658,molecular_function,IEA
Q9NRZ9,GO:0000724,biological_process,IDA
Q9NRZ9,GO:0001822,biological_process,ISS
Q9NRZ9,GO:0001822,biological_process,IEA
Q9NRZ9,GO:0006302,biological_process,ISS
Q9NRZ9,GO:0006302,biological_process,IEA
Q9NRZ9,GO:0006325,biological_process,IEA
Q9NRZ9,GO:0006346,biological_process,ISS
Q9NRZ9,GO:0006346,biological_process,IBA
Q9NRZ9,GO:0006346,biological_process,IEA
Q9NRZ9,GO:0031508,biological_process,ISS
Q9NRZ9,GO:0031508,biological_process,IBA
Q9NRZ9,GO:0031508,biological_process,IEA
Q9NRZ9,GO:0044027,biological_process,ISS
Q9NRZ9,GO:0044027,biological_process,IBA
Q9NRZ9,GO:0044027,biological_process,IEA
Q9NRZ9,GO:0046651,biological_process,ISS
Q9NRZ9,GO:0046651,biological_process,IBA
Q9NRZ9,GO:0046651,biological_process,IEA
Q9NRZ9,GO:0005634,cellular_component,IBA
Q9NRZ9,GO:0005721,cellular_component,IBA
Q9NRZ9,GO:0000775,cellular_component,ISS
Q9NRZ9,GO:0000775,cellular_component,IEA
Q9NRZ9,GO:0005634,cellular_component,IEA
Q9NRZ9,GO:0005694,cellular_component,IEA
Q9NRZ9,GO:0005721,cellular_component,ISS
Q9NRZ9,GO:0005721,cellular_component,IEA
Q9NRZ9,GO:0005721,cellular_component,IDA
Q9NRZ9,GO:0035861,cellular_component,IDA
O95622,GO:0004016,molecular_function,IBA
O95622,GO:0004016,molecular_function,IEA
O95622,GO:0004016,molecular_function,IDA
O95622,GO:0004016,molecular_function,IDA
O95622,GO:0004016,molecular_function,IMP
O95622,GO:0004016,molecular_function,TAS
O95622,GO:0008179,molecular_function,ISS
O95622,GO:0008179,molecular_function,IEA
O95622,GO:0016849,molecular_function,IEA
O95622,GO:0097110,molecular_function,IEA
O95622,GO:0003008,biological_process,IEA
O95622,GO:0003091,biological_process,TAS
O95622,GO:0006171,biological_process,IEA
O95622,GO:0006171,biological_process,IBA
O95622,GO:0006171,biological_process,IDA
O95622,GO:0006171,biological_process,IDA
O95622,GO:0006171,biological_process,IMP
O95622,GO:0007189,biological_process,IBA
O95622,GO:0007189,biological_process,IMP
O95622,GO:0007204,biological_process,IMP
O95622,GO:0009190,biological_process,IEA
O95622,GO:0035556,biological_process,IEA
O95622,GO:0061178,biological_process,IMP
O95622,GO:0071377,biological_process,IEA
O95622,GO:0071377,biological_process,TAS
O95622,GO:0097700,biological_process,IEA
O95622,GO:0097700,biological_process,TAS
O95622,GO:1904322,biological_process,IDA
O95622,GO:1904322,biological_process,IDA
O95622,GO:0005886,cellular_component,IBA
O95622,GO:0005886,cellular_component,ISS
O95622,GO:0005886,cellular_component,IEA
O95622,GO:0005886,cellular_component,TAS
O95622,GO:0005886,cellular_component,TAS
O95622,GO:0005886,cellular_component,TAS
O95622,GO:0005886,cellular_component,TAS
O95622,GO:0005886,cellular_component,TAS
O95622,GO:0005886,cellular_component,TAS
O95622,GO:0005886,cellular_component,TAS
O95622,GO:0005886,cellular_component,TAS
O95622,GO:0005886,cellular_component,TAS
O95622,GO:0005886,cellular_component,TAS
O95622,GO:0005886,cellular_component,TAS
O95622,GO:0005886,cellular_component,TAS
O95622,GO:0005929,cellular_component,ISS
O95622,GO:0005929,cellular_component,IEA
O95622,GO:0016020,cellular_component,IEA
O95622,GO:0016020,cellular_component,IDA
P01584,GO:0010628,biological_process,IDA
P01584,GO:0010628,biological_process,IDA
P01584,GO:0010628,biological_process,IDA
P01584,GO:0010628,biological_process,IDA
P01584,GO:0043123,biological_process,IDA
P01584,GO:0043123,biological_process,IDA
P01584,GO:0043410,biological_process,IDA
P01584,GO:1905075,biological_process,IDA
P01584,GO:0071466,biological_process,IDA
P01584,GO:0005125,molecular_function,IBA
P01584,GO:0005125,molecular_function,IEA
P01584,GO:0005125,molecular_function,IDA
P01584,GO:0005125,molecular_function,IDA
P01584,GO:0005125,molecular_function,IDA
P01584,GO:0005125,molecular_function,TAS
P01584,GO:0005125,molecular_function,IMP
P01584,GO:0005125,molecular_function,IDA
P01584,GO:0005125,molecular_function,IDA
P01584,GO:0005149,molecular_function,IEA
P01584,GO:0005149,molecular_function,NAS
P01584,GO:0005178,molecular_function,IDA
P01584,GO:0005515,molecular_function,IPI
P01584,GO:0005515,molecular_function,IPI
P01584,GO:0005515,molecular_function,IPI
P01584,GO:0019904,molecular_function,IPI
P01584,GO:0048018,molecular_function,IEA
P01584,GO:0001819,biological_process,IEA
P01584,GO:0002711,biological_process,IC
P01584,GO:0006915,biological_process,TAS
P01584,GO:0006954,biological_process,IBA
P01584,GO:0006954,biological_process,IEA
P01584,GO:0006954,biological_process,IDA
P01584,GO:0006954,biological_process,NAS
P01584,GO:0006954,biological_process,IDA
P01584,GO:0006954,biological_process,TAS
P01584,GO:0006955,biological_process,IEA
P01584,GO:0006955,biological_process,IBA
P01584,GO:0007165,biological_process,TAS
P01584,GO:0007165,biological_process,TAS
P01584,GO:0007267,biological_process,TAS
P01584,GO:0007566,biological_process,TAS
P01584,GO:0008284,biological_process,IDA
P01584,GO:0008285,biological_process,IDA
P01584,GO:0010573,biological_process,IDA
P01584,GO:0010575,biological_process,ISS
P01584,GO:0010575,biological_process,IEA
P01584,GO:0010575,biological_process,IDA
P01584,GO:0010628,biological_process,IDA
P01584,GO:0010628,biological_process,IDA
P01584,GO:0010628,biological_process,IDA
P01584,GO:0010628,biological_process,IDA
P01584,GO:0010628,biological_process,IDA
P01584,GO:0010628,biological_process,IGI
P01584,GO:0010628,biological_process,IGI
P01584,GO:0010641,biological_process,IDA
P01584,GO:0010718,biological_process,IDA
P01584,GO:0010744,biological_process,IDA
P01584,GO:0010829,biological_process,IEA
P01584,GO:0010829,biological_process,ISS
P01584,GO:0014805,biological_process,NAS
P01584,GO:0019221,biological_process,IBA
P01584,GO:0019221,biological_process,IDA
P01584,GO:0030213,biological_process,IDA
P01584,GO:0030335,biological_process,IDA
P01584,GO:0030949,biological_process,IC
P01584,GO:0031394,biological_process,IGI
P01584,GO:0031622,biological_process,ISS
P01584,GO:0031622,biological_process,IEA
P01584,GO:0032308,biological_process,ISS
P01584,GO:0032308,biological_process,IEA
P01584,GO:0032496,biological_process,IDA
P01584,GO:0032725,biological_process,IDA
P01584,GO:0032729,biological_process,IDA
P01584,GO:0032729,biological_process,IDA
P01584,GO:0032743,biological_process,IMP
P01584,GO:0032755,biological_process,TAS
P01584,GO:0032755,biological_process,IGI
P01584,GO:0032757,biological_process,IDA
P01584,GO:0033092,biological_process,IBA
P01584,GO:0034116,biological_process,IDA
P01584,GO:0034116,biological_process,NAS
P01584,GO:0042102,biological_process,IDA
P01584,GO:0043122,biological_process,IDA
P01584,GO:0043123,biological_process,IBA
P01584,GO:0043123,biological_process,IEA
P01584,GO:0043123,biological_process,IDA
P01584,GO:0043123,biological_process,IDA
P01584,GO:0043123,biological_process,IMP
P01584,GO:0043123,biological_process,IDA
P01584,GO:0043409,biological_process,IEA
P01584,GO:0043409,biological_process,ISS
P01584,GO:0045429,biological_process,IDA
P01584,GO:0045766,biological_process,ISS
P01584,GO:0045766,biological_process,IEA
P01584,GO:0045766,biological_process,IDA
P01584,GO:0045833,biological_process,IEA
P01584,GO:0045833,biological_process,ISS
P01584,GO:0045840,biological_process,IMP
P01584,GO:0045893,biological_process,IDA
P01584,GO:0045917,biological_process,IGI
P01584,GO:0046330,biological_process,ISS
P01584,GO:0046627,biological_process,IEA
P01584,GO:0046627,biological_process,ISS
P01584,GO:0046827,biological_process,NAS
P01584,GO:0050691,biological_process,IEA
P01584,GO:0050729,biological_process,IGI
P01584,GO:0050767,biological_process,ISS
P01584,GO:0050768,biological_process,TAS
P01584,GO:0050796,biological_process,IDA
P01584,GO:0050805,biological_process,ISS
P01584,GO:0050805,biological_process,IEA
P01584,GO:0050830,biological_process,IDA
P01584,GO:0050995,biological_process,IDA
P01584,GO:0050996,biological_process,IEA
P01584,GO:0050996,biological_process,ISS
P01584,GO:0050999,biological_process,IDA
P01584,GO:0051044,biological_process,IDA
P01584,GO:0051897,biological_process,IDA
P01584,GO:0060252,biological_process,IGI
P01584,GO:0060355,biological_process,NAS
P01584,GO:0070164,biological_process,IEA
P01584,GO:0070164,biological_process,ISS
P01584,GO:0070372,biological_process,IBA
P01584,GO:0070372,biological_process,IDA
P01584,GO:0070374,biological_process,IDA
P01584,GO:0070487,biological_process,IDA
P01584,GO:0070498,biological_process,IEA
P01584,GO:0070498,biological_process,IDA
P01584,GO:0070498,biological_process,IDA
P01584,GO:0070498,biological_process,IDA
P01584,GO:0070498,biological_process,IDA
P01584,GO:0070498,biological_process,IDA
P01584,GO:0070498,biological_process,IDA
P01584,GO:0070498,biological_process,IDA
P01584,GO:0070498,biological_process,IDA
P01584,GO:0070498,biological_process,IDA
P01584,GO:0070555,biological_process,IDA
P01584,GO:0071222,biological_process,IBA
P01584,GO:0071260,biological_process,IEP
P01584,GO:0071639,biological_process,IDA
P01584,GO:0097398,biological_process,IEA
P01584,GO:0150078,biological_process,TAS
P01584,GO:1900745,biological_process,ISS
P01584,GO:1900745,biological_process,IEA
P01584,GO:1901224,biological_process,IDA
P01584,GO:1902680,biological_process,IDA
P01584,GO:1903140,biological_process,IDA
P01584,GO:1903530,biological_process,IEA
P01584,GO:1903597,biological_process,IDA
P01584,GO:2000556,biological_process,IDA
P01584,GO:2001240,biological_process,IDA
P01584,GO:0005615,cellular_component,IBA
P01584,GO:0005615,cellular_component,IDA
P01584,GO:0005615,cellular_component,IDA
P01584,GO:0005576,cellular_component,IEA
P01584,GO:0005576,cellular_component,NAS
P01584,GO:0005576,cellular_component,IDA
P01584,GO:0005576,cellular_component,TAS
P01584,GO:0005576,cellular_component,TAS
P01584,GO:0005576,cellular_component,TAS
P01584,GO:0005576,cellular_component,TAS
P01584,GO:0005576,cellular_component,TAS
P01584,GO:0005576,cellular_component,TAS
P01584,GO:0005576,cellular_component,TAS
P01584,GO:0005576,cellular_component,TAS
P01584,GO:0005576,cellular_component,TAS
P01584,GO:0005576,cellular_component,TAS
P01584,GO:0005576,cellular_component,TAS
P01584,GO:0005576,cellular_component,TAS
P01584,GO:0005576,cellular_component,TAS
P01584,GO:0005576,cellular_component,TAS
P01584,GO:0005576,cellular_component,TAS
P01584,GO:0005576,cellular_component,TAS
P01584,GO:0005576,cellular_component,TAS
P01584,GO:0005615,cellular_component,IEA
P01584,GO:0005615,cellular_component,IDA
P01584,GO:0005615,cellular_component,IMP
P01584,GO:0005764,cellular_component,IEA
P01584,GO:0005829,cellular_component,IEA
P01584,GO:0005829,cellular_component,TAS
P01584,GO:0005829,cellular_component,TAS
P01584,GO:0005829,cellular_component,TAS
P01584,GO:0005829,cellular_component,TAS
P01584,GO:0005829,cellular_component,TAS
P01584,GO:0005829,cellular_component,TAS
P01584,GO:0030141,cellular_component,IEA
P01584,GO:0031982,cellular_component,IEA
P07858,GO:0031012,cellular_component,HDA
P07858,GO:0004175,molecular_function,IEA
P07858,GO:0004197,molecular_function,IBA
P07858,GO:0004197,molecular_function,IEA
P07858,GO:0004197,molecular_function,TAS
P07858,GO:0004197,molecular_function,IDA
P07858,GO:0004197,molecular_function,IDA
P07858,GO:0005515,molecular_function,IPI
P07858,GO:0005515,molecular_function,IPI
P07858,GO:0005515,molecular_function,IPI
P07858,GO:0005515,molecular_function,IPI
P07858,GO:0005515,molecular_function,IPI
P07858,GO:0005515,molecular_function,IPI
P07858,GO:0005515,molecular_function,IPI
P07858,GO:0005515,molecular_function,IPI
P07858,GO:0005515,molecular_function,IPI
P07858,GO:0005515,molecular_function,IPI
P07858,GO:0005515,molecular_function,IPI
P07858,GO:0005515,molecular_function,IPI
P07858,GO:0005515,molecular_function,IPI
P07858,GO:0005518,molecular_function,IDA
P07858,GO:0008233,molecular_function,IEA
P07858,GO:0008233,molecular_function,IDA
P07858,GO:0008234,molecular_function,IEA
P07858,GO:0008234,molecular_function,IDA
P07858,GO:0008234,molecular_function,IDA
P07858,GO:0043394,molecular_function,IPI
P07858,GO:0006508,biological_process,IEA
P07858,GO:0006508,biological_process,TAS
P07858,GO:0006508,biological_process,IDA
P07858,GO:0006508,biological_process,IDA
P07858,GO:0006590,biological_process,IEA
P07858,GO:0030163,biological_process,IEA
P07858,GO:0030163,biological_process,IDA
P07858,GO:0030574,biological_process,IDA
P07858,GO:0030855,biological_process,IEP
P07858,GO:0042981,biological_process,TAS
P07858,GO:0046718,biological_process,IEA
P07858,GO:0097067,biological_process,IEP
P07858,GO:0005615,cellular_component,IBA
P07858,GO:0005764,cellular_component,IBA
P07858,GO:0005576,cellular_component,IEA
P07858,GO:0005576,cellular_component,TAS
P07858,GO:0005576,cellular_component,TAS
P07858,GO:0005576,cellular_component,TAS
P07858,GO:0005615,cellular_component,IEA
P07858,GO:0005615,cellular_component,ISS
P07858,GO:0005615,cellular_component,IDA
P07858,GO:0005764,cellular_component,IEA
P07858,GO:0005764,cellular_component,IDA
P07858,GO:0005764,cellular_component,IDA
P07858,GO:0009897,cellular_component,IEA
P07858,GO:0016324,cellular_component,IEA
P07858,GO:0031012,cellular_component,HDA
P07858,GO:0031012,cellular_component,HDA
P07858,GO:0031012,cellular_component,HDA
P07858,GO:0031012,cellular_component,HDA
P07858,GO:0036021,cellular_component,TAS
P07858,GO:0042470,cellular_component,IEA
P07858,GO:0048471,cellular_component,IDA
P07858,GO:0070062,cellular_component,HDA
P07858,GO:0070062,cellular_component,HDA
P07858,GO:1904813,cellular_component,TAS
P04798,GO:0016491,molecular_function,IEA
P04798,GO:0004497,molecular_function,IEA
P04798,GO:0004497,molecular_function,TAS
P04798,GO:0004497,molecular_function,TAS
P04798,GO:0004497,molecular_function,TAS
P04798,GO:0004497,molecular_function,TAS
P04798,GO:0004497,molecular_function,TAS
P04798,GO:0004497,molecular_function,TAS
P04798,GO:0004497,molecular_function,TAS
P04798,GO:0004497,molecular_function,TAS
P04798,GO:0004497,molecular_function,TAS
P04798,GO:0004497,molecular_function,TAS
P04798,GO:0004497,molecular_function,TAS
P04798,GO:0005506,molecular_function,IEA
P04798,GO:0005515,molecular_function,IPI
P04798,GO:0005515,molecular_function,IPI
P04798,GO:0008391,molecular_function,IDA
P04798,GO:0008395,molecular_function,IBA
P04798,GO:0008395,molecular_function,IEA
P04798,GO:0016491,molecular_function,IDA
P04798,GO:0016679,molecular_function,IEA
P04798,GO:0016705,molecular_function,IEA
